Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
16:04:40,2022-10-07,116079665.0,3917693537.0,21402.76,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Foward
15:07:41,2022-10-07,9491559382.0,5030330249.0,5939.95,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
14:09:41,2022-10-07,9051006413.0,8352571580.0,9844.82,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
12:57:46,2022-10-07,8818313824.0,8981466749.0,202.83,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
14:18:51,2022-10-07,93642419.0,80643448.0,1526.43,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Group
04:55:51,2023-01-12,ACC938051,ACC586107,-3384.38299606469,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1.0,Normal_Small_Fan_Out
16:13:34,2022-10-07,749315581.0,8673917867.0,8485.23,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
14:19:14,2022-10-07,9383641510.0,7248352467.0,1948.84,US dollar,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
22:46:55,2023-04-11,ACC829777,ACC851895,-500.2675577592681,UK pounds,UK pounds,UK,Mexico,Cheque,1.0,Normal_Small_Fan_Out
21:29:53,2023-11-07,ACC641041,ACC746779,9850.724715074388,Yen,US dollar,UK,USA,Debit card,1.0,Normal_Small_Fan_Out
16:05:40,2022-10-07,9746384104.0,8107460466.0,5119.83,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
11:16:45,2022-10-07,5395048723.0,3013629202.0,287.62,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
05:32:06,2022-06-11,ACC187742,ACC478332,-6567.238710125205,UK pounds,US dollar,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
21:57:15,2023-08-29,ACC699017,ACC237805,14838.158034475053,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
02:15:47,2023-03-24,ACC342916,ACC284665,1980.76595113892,UK pounds,UK pounds,UK,UK,Cash Deposit,1.0,Normal_Small_Fan_Out
01:05:31,2022-02-05,ACC414708,ACC620549,-730.6846993874442,UK pounds,Indian rupee,UK,UK,Cash Deposit,1.0,Normal_Small_Fan_Out
02:31:10,2022-01-08,ACC628588,ACC399070,6413.941938655442,UK pounds,UK pounds,UK,Mexico,Cross-border,1.0,Normal_Small_Fan_Out
13:38:22,2022-10-07,7096762618.0,5628674969.0,5109.04,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
13:48:39,2022-12-02,ACC640945,ACC366829,10486.768821331792,UK pounds,Naira,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
21:04:50,2022-02-06,ACC122563,ACC847871,-6131.38966998251,UK pounds,Indian rupee,UK,USA,Cash Withdrawal,1.0,Normal_Small_Fan_Out
11:31:41,2022-08-18,ACC672304,ACC450681,-3282.7296556270185,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
12:54:28,2022-09-16,ACC427707,ACC637559,4307.242680606663,UK pounds,Indian rupee,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
11:40:19,2022-10-07,9971840652.0,228160503.0,12.63,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
13:34:38,2022-10-07,858117066.0,2582035398.0,2409.05,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
14:23:43,2022-10-07,8764119560.0,5740296498.0,6877.58,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
14:15:01,2022-10-07,7421451752.0,6790400322.0,11906.32,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
15:06:18,2022-10-07,4718828209.0,5218559868.0,2839.27,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
16:32:23,2022-10-07,260029339.0,2786133090.0,4348.62,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
15:07:08,2022-10-07,9572437179.0,7199625988.0,6639.26,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
14:12:46,2022-10-07,7501327339.0,2477870427.0,5336.58,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
11:06:21,2022-10-07,4223708607.0,6444220418.0,10425.35,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
02:19:15,2022-08-05,ACC101702,ACC945688,71.55534571207681,UK pounds,UK pounds,UK,Nigeria,Debit card,1.0,Normal_Small_Fan_Out
13:49:04,2022-10-07,6141403326.0,5103043844.0,4992.99,UK pounds,Naira,UK,Nigeria,Cross-border,0.0,Normal_Fan_In
10:38:36,2022-10-07,2422360624.0,1908962398.0,2407.26,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
15:11:16,2022-10-07,8319450654.0,8132533239.0,8750.77,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
13:04:32,2022-10-07,1915450576.0,6338941383.0,6247.75,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
23:26:16,2023-12-02,ACC116251,ACC803290,6884.422254888223,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
14:09:29,2022-10-07,7108683404.0,7498972417.0,1454.41,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
04:12:31,2022-05-20,ACC158309,ACC241427,3249.846632297965,UK pounds,UK pounds,UK,Nigeria,Cash Deposit,1.0,Normal_Small_Fan_Out
13:32:49,2022-10-07,8456279067.0,1831928079.0,6974.41,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
16:54:21,2022-10-07,4121324384.0,7840880332.0,4345.34,Euro,UK pounds,Spain,UK,Cross-border,0.0,Normal_Fan_Out
14:36:25,2022-10-07,4045011140.0,5628674969.0,6879.49,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
10:44:27,2022-10-07,1935297468.0,2714320850.0,305.05,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
11:55:25,2022-10-07,3711017685.0,5896180453.0,11127.69,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
11:23:16,2022-10-07,4758769703.0,2358786715.0,7907.12,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
16:26:58,2022-10-07,9786732607.0,7443585447.0,5724.36,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
13:23:33,2022-10-07,7829253679.0,3299494566.0,1463.86,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
11:11:38,2022-10-07,4622157955.0,3091109715.0,12104.43,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
14:02:38,2022-10-07,1088949328.0,6444220418.0,4741.24,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
14:14:53,2022-10-07,798082205.0,7247407453.0,3051.29,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
06:48:53,2022-07-10,ACC697387,ACC752448,-1891.394958783692,UK pounds,Indian rupee,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
16:31:09,2022-10-07,9534729015.0,8950761727.0,6893.85,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
16:24:21,2022-10-07,4353995266.0,6646502650.0,5142.01,UK pounds,Euro,UK,France,Cross-border,0.0,Normal_Fan_In
16:34:45,2022-10-07,8456279067.0,1194597483.0,9474.63,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
15:13:46,2022-10-07,1343121729.0,7080357663.0,8510.59,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
15:48:20,2022-10-07,4284452699.0,8068044866.0,10665.0,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
03:53:41,2023-08-26,ACC732512,ACC636651,-1041.5992495489072,UK pounds,UK pounds,UK,India,Debit card,1.0,Normal_Small_Fan_Out
10:36:15,2022-10-07,8204380961.0,4816555386.0,3615.93,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
01:20:42,2022-03-09,ACC390506,ACC768783,-2895.198832096268,UK pounds,US dollar,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
12:17:26,2022-06-04,ACC240547,ACC451319,-7597.250697684799,Yen,Naira,Japan,Mexico,Cash Withdrawal,1.0,Normal_Small_Fan_Out
10:44:25,2022-05-16,ACC323979,ACC244273,-2585.1583212384567,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
11:37:43,2022-10-07,7924551009.0,7199625988.0,15795.17,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
23:32:39,2023-06-10,ACC155435,ACC211699,-5669.776720919018,UK pounds,UK pounds,UK,India,Cross-border,1.0,Normal_Small_Fan_Out
09:08:23,2023-12-17,ACC311029,ACC240431,1351.4598299866975,UK pounds,Naira,UK,Nigeria,Cheque,1.0,Normal_Small_Fan_Out
16:52:47,2022-10-07,190346689.0,5103043844.0,6508.04,UK pounds,Naira,UK,Nigeria,Cross-border,0.0,Normal_Fan_In
14:11:37,2022-10-07,8465013530.0,2534644942.0,16933.81,UK pounds,Euro,UK,France,Cross-border,0.0,Normal_Fan_In
15:26:44,2022-10-07,539802231.0,4551768181.0,520.7,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
10:18:36,2023-05-14,ACC351395,ACC485890,-1975.3462814760524,UK pounds,UK pounds,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
15:40:31,2022-10-07,1491989064.0,2482957386.0,26339.22,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
09:42:26,2022-05-12,ACC801562,ACC102888,8985.46107958793,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
11:57:25,2022-10-07,1773265181.0,6373118964.0,158.91,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
14:05:56,2022-04-17,ACC499771,ACC990429,-6091.939882059937,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
16:24:49,2022-10-07,5409294534.0,5026394993.0,3154.49,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
07:26:34,2022-06-19,ACC337503,ACC286199,10282.993547386828,UK pounds,UK pounds,UK,Mexico,Cross-border,1.0,Normal_Small_Fan_Out
13:39:46,2022-12-29,ACC382668,ACC215621,1836.088276388852,UK pounds,UK pounds,UK,India,Cross-border,1.0,Normal_Small_Fan_Out
13:40:42,2022-10-07,3838073186.0,493212103.0,3090.36,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
13:57:56,2022-10-07,7758268667.0,4389103342.0,9360.92,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
10:56:48,2022-10-07,8572039029.0,1431561040.0,10266.88,Euro,UK pounds,France,UK,Cross-border,0.0,Normal_Fan_In
21:21:55,2022-06-18,ACC483952,ACC717322,9648.484562477392,UK pounds,US dollar,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
15:41:04,2022-10-07,9081133856.0,6444220418.0,9409.39,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
11:54:39,2022-10-07,9620686680.0,9333931974.0,110.63,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
13:39:21,2022-10-07,371736072.0,3677707508.0,508.74,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
11:27:18,2022-10-07,1008340236.0,2437535257.0,2028.31,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
11:18:19,2022-10-07,6216316627.0,5466123934.0,7896.44,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
12:19:24,2022-10-07,9124475264.0,4605155276.0,5532.29,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
11:46:21,2022-03-01,ACC705093,ACC111839,-3319.3347874801066,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
22:02:23,2022-04-04,ACC925911,ACC547083,-162.18549694523335,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
16:39:21,2022-10-07,6626432398.0,2506884622.0,1151.59,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
16:10:41,2022-10-07,341540842.0,7487856327.0,4095.3,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
12:47:57,2022-10-07,5195441820.0,9600420220.0,8182.89,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
12:59:51,2022-10-07,7674756610.0,4336977506.0,13237.19,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
11:16:39,2022-10-07,9195060952.0,4270865741.0,12275.31,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
22:36:19,2023-05-21,ACC174935,ACC346348,-3192.9818889228945,UK pounds,UK pounds,UK,Mexico,Credit card,1.0,Normal_Small_Fan_Out
14:38:09,2022-08-22,ACC128677,ACC879593,10747.461604409831,UK pounds,UK pounds,UK,India,Cross-border,1.0,Normal_Small_Fan_Out
11:08:58,2022-10-07,3636841696.0,7570488238.0,187.98,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
14:51:13,2022-10-07,3614082527.0,5318241045.0,8213.02,UK pounds,Naira,UK,Nigeria,Cross-border,0.0,Normal_Fan_Out
13:32:28,2022-10-07,3864603006.0,5858369125.0,20212.21,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
15:28:09,2022-10-07,2168910862.0,8678802420.0,7045.53,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
12:22:26,2022-10-07,942349529.0,8518184956.0,6989.6,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
20:45:19,2023-05-25,ACC827233,ACC796761,-6413.632508318101,UK pounds,Naira,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
14:30:08,2022-10-07,5804990951.0,5970033150.0,16575.69,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
10:42:51,2022-10-07,2365007895.0,5866348729.0,16299.03,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
00:12:23,2022-04-07,ACC468507,ACC854306,8583.139525180286,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1.0,Normal_Small_Fan_Out
11:36:44,2022-10-07,7155736136.0,1316458123.0,5691.63,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0.0,Normal_Fan_In
19:12:33,2023-03-07,ACC676759,ACC186433,1383.4970504018183,UK pounds,UK pounds,Japan,India,Cheque,1.0,Normal_Small_Fan_Out
17:08:31,2023-01-04,ACC918773,ACC700482,3805.2790124748935,UK pounds,Indian rupee,Japan,USA,Cross-border,1.0,Normal_Small_Fan_Out
11:38:05,2022-10-07,36476669.0,458677348.0,1699.63,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
11:25:31,2023-02-28,ACC604294,ACC610832,10382.297390045123,UK pounds,Naira,UK,UK,Cash Withdrawal,1.0,Normal_Small_Fan_Out
11:11:48,2022-10-07,9243779950.0,3448193802.0,2888.65,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Foward
12:16:47,2022-02-07,ACC138285,ACC344473,3434.527391899001,UK pounds,UK pounds,UK,Nigeria,Cash Deposit,1.0,Normal_Small_Fan_Out
12:40:08,2022-10-07,1915450576.0,6338941383.0,6274.52,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
12:49:00,2023-11-18,ACC810277,ACC720956,-322.9094358618959,UK pounds,UK pounds,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
13:12:29,2022-10-07,7501327339.0,3230579354.0,10964.63,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
14:45:01,2022-10-07,734969360.0,8678392907.0,5831.1,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
12:01:41,2022-10-07,6666902743.0,1414709830.0,38.41,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
12:54:49,2022-10-07,1381060944.0,1322542482.0,456.38,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
11:05:42,2022-10-07,3432619033.0,5466123934.0,14395.38,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
15:38:12,2022-10-07,1144646660.0,1493436023.0,5118.73,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
16:46:19,2022-10-07,7337476667.0,1300575278.0,2388.22,Naira,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
08:23:16,2022-07-22,ACC528766,ACC136753,9173.175935765224,UK pounds,Naira,UK,India,Cross-border,1.0,Normal_Small_Fan_Out
16:30:45,2022-10-07,3788753958.0,2626119494.0,995446.29,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_single_large
15:22:16,2022-10-07,8952177221.0,3031188286.0,11844.19,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
15:28:24,2022-02-10,ACC979277,ACC240994,7436.9912526927,UK pounds,US dollar,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
11:15:49,2022-10-07,6232885366.0,3079818547.0,6074.5,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
14:18:06,2022-10-07,7758268667.0,6000485397.0,9420.88,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
11:13:43,2022-10-07,1025527300.0,9729451408.0,11232.99,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Group
10:13:48,2023-04-02,ACC467465,ACC750343,10190.488659192211,UK pounds,UK pounds,UK,Nigeria,Credit card,1.0,Normal_Small_Fan_Out
06:36:50,2023-06-11,ACC477158,ACC130074,12113.579374577195,UK pounds,Mexican Peso,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
10:43:09,2022-10-07,2595670415.0,6223365730.0,15135.99,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
03:18:58,2023-04-05,ACC493477,ACC971908,12694.97185436067,UK pounds,Indian rupee,UK,Nigeria,Cash Deposit,1.0,Normal_Small_Fan_Out
18:54:32,2022-07-06,ACC962725,ACC654771,-2500.3333947378605,Yen,Mexican Peso,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
13:55:37,2022-10-07,8147726877.0,6646502650.0,11865.33,UK pounds,Euro,UK,France,Cross-border,0.0,Normal_Fan_In
09:40:11,2022-03-14,ACC870587,ACC409881,2248.944029459195,UK pounds,UK pounds,UK,USA,Cash Deposit,1.0,Normal_Small_Fan_Out
10:11:03,2022-05-08,ACC663302,ACC675759,3023.3114968246227,UK pounds,UK pounds,UK,Nigeria,Cheque,1.0,Normal_Small_Fan_Out
11:52:42,2022-10-07,1830078831.0,7160736915.0,10314.99,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
12:18:17,2022-10-07,9334364016.0,7892884492.0,5174.64,UK pounds,US dollar,UK,USA,Cross-border,0.0,Normal_Fan_In
11:33:25,2022-10-07,9277661052.0,4575628984.0,5079.39,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
11:57:15,2022-10-07,749315581.0,8673917867.0,8647.87,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
15:43:31,2022-10-07,3767274915.0,6124944222.0,211.68,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
15:22:12,2022-10-07,7089073424.0,992335593.0,3043.0,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
00:54:07,2022-01-03,ACC322039,ACC139846,14561.567926663329,UK pounds,UK pounds,UK,Mexico,Cross-border,1.0,Normal_Small_Fan_Out
13:21:01,2022-10-07,8501920513.0,813395681.0,7500.77,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Group
06:08:59,2023-11-05,ACC841867,ACC131935,1387.0576609382688,UK pounds,UK pounds,UK,UK,Cheque,1.0,Normal_Small_Fan_Out
07:28:13,2023-04-11,ACC337400,ACC889398,5971.596490881393,UK pounds,UK pounds,UK,UK,Credit card,1.0,Normal_Small_Fan_Out
13:46:25,2022-10-07,1599117988.0,9708290382.0,694.86,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
15:46:58,2022-10-07,3834666529.0,5858369125.0,9224.39,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
14:50:08,2022-10-07,3510078932.0,9418077278.0,9757.6,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
17:01:45,2023-07-10,ACC835415,ACC982042,-7445.766229553527,Yen,Indian rupee,UK,Nigeria,Cash Deposit,1.0,Normal_Small_Fan_Out
12:03:33,2022-10-07,3759003567.0,8265748095.0,841.46,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
13:58:40,2022-10-07,5079114409.0,6216917084.0,1792.83,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
13:28:18,2022-10-07,2999228456.0,7905591095.0,103.01,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
11:10:05,2022-10-07,8003608688.0,6034997194.0,33667.87,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
12:27:26,2022-10-07,6677934219.0,8154718696.0,553.46,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Group
14:35:45,2022-10-07,9673864368.0,7080357663.0,12189.97,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
09:52:07,2023-07-15,ACC382843,ACC510657,6492.725645500973,UK pounds,Indian rupee,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
01:29:35,2023-08-12,ACC379176,ACC359812,-4438.185227311326,Yen,US dollar,UK,USA,Cross-border,1.0,Normal_Small_Fan_Out
10:35:56,2022-09-13,ACC800550,ACC290726,-4300.026918966673,UK pounds,UK pounds,UK,USA,Cross-border,1.0,Normal_Small_Fan_Out
02:27:13,2022-10-05,ACC584557,ACC216657,7821.388795565778,UK pounds,UK pounds,Japan,India,Cross-border,1.0,Normal_Small_Fan_Out
15:33:25,2022-10-07,7669236826.0,5112224952.0,9649.89,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
16:08:17,2022-10-07,5982914936.0,7950918410.0,10109.24,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
16:36:41,2022-10-07,2000836643.0,6359042796.0,5861.53,Euro,Yen,Italy,Japan,Cross-border,0.0,Normal_Mutual
15:29:15,2022-10-07,2810377546.0,8075393745.0,7134.12,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
12:31:15,2022-10-07,7758268667.0,6000485397.0,9238.41,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
13:06:31,2022-10-07,8115817731.0,4877050806.0,5157.85,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
14:48:03,2022-10-07,264095857.0,1316458123.0,13453.08,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0.0,Normal_Fan_In
21:52:47,2023-12-14,ACC486819,ACC804089,-167.1192245342072,UK pounds,Mexican Peso,UK,India,Cash Deposit,1.0,Normal_Small_Fan_Out
14:36:05,2022-10-07,8587242371.0,5363117119.0,19967.97,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
16:13:30,2022-10-07,8794462245.0,8753230992.0,1678.36,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
01:17:47,2023-09-14,ACC893739,ACC910470,-1404.146136452253,UK pounds,UK pounds,UK,Nigeria,Cash Deposit,1.0,Normal_Small_Fan_Out
11:31:23,2022-10-07,2170161481.0,764476155.0,6124.16,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Foward
00:05:04,2023-11-18,ACC708032,ACC117058,-1020.5887731140874,UK pounds,US dollar,UK,Mexico,Cash Deposit,1.0,Normal_Small_Fan_Out
14:45:00,2022-10-07,5118974151.0,839544588.0,1250.05,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
11:17:26,2022-10-07,4788624750.0,4967318432.0,470.71,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
14:54:13,2022-10-07,2365007895.0,5832927076.0,9994.9,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
13:04:40,2022-10-07,4401693545.0,3374945735.0,208.43,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
11:29:57,2022-10-07,6135642625.0,156476808.0,4218.64,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
16:29:25,2022-10-07,6282070189.0,8518184956.0,18073.51,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
17:37:05,2022-07-12,ACC544103,ACC287279,10855.917818769947,UK pounds,Naira,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
13:31:58,2023-10-31,ACC663582,ACC854675,-5148.976460604549,UK pounds,Mexican Peso,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
11:45:48,2023-08-27,ACC283296,ACC899247,2306.4028593966727,Yen,UK pounds,UK,India,Cross-border,1.0,Normal_Small_Fan_Out
16:38:22,2022-10-07,8307902133.0,3429494374.0,2333.82,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
08:42:25,2023-06-30,ACC534095,ACC806035,-174.2909630755821,UK pounds,UK pounds,Japan,UK,Cash Deposit,1.0,Normal_Small_Fan_Out
09:32:20,2023-04-13,ACC951947,ACC544534,6631.598710700194,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
12:28:44,2023-05-22,ACC222726,ACC384484,-3777.968947885413,UK pounds,UK pounds,UK,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
13:32:26,2022-10-07,8311921220.0,7510758999.0,18575.89,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
04:16:36,2023-02-12,ACC218916,ACC330141,-712.7793052819907,UK pounds,UK pounds,UK,India,Cash Deposit,1.0,Normal_Small_Fan_Out
16:00:21,2022-10-07,121758982.0,6000588706.0,19987.99,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
16:54:12,2022-10-07,6086421020.0,7909637145.0,5767.78,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
11:21:34,2022-10-07,6541552727.0,2877832458.0,6868.28,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0.0,Normal_Fan_Out
15:53:55,2022-10-07,8820389620.0,4336977506.0,7410.37,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
23:56:47,2023-03-25,ACC561439,ACC598977,-5842.95844175908,UK pounds,UK pounds,UK,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
